Codigo de mesa,Partido,Num Votos
24-046-1-001-A,PCAS-TC-Recortes Cero,0
24-046-1-001-B,PSOE,50
24-046-1-001-B,PP,49
24-046-1-001-B,UPL,47
24-046-1-001-B,VOX,24
24-046-1-001-B,Cs,3
24-046-1-001-B,PODEMOS-IU-AV,2
24-046-1-001-B,PCTE,1
24-046-1-001-B,PCAS-TC-Recortes Cero,0
24-046-1-001-B,PACMA,0
24-046-1-001-B,C.Bierzo - BEX,0
24-046-1-001-B,PREPAL,0
24-047-1-001-A,PP,65
24-047-1-001-A,UPL,53
24-047-1-001-A,PSOE,46
24-047-1-001-A,VOX,31
24-047-1-001-A,PODEMOS-IU-AV,5
24-047-1-001-A,Cs,4
24-047-1-001-A,PREPAL,1
24-047-1-001-A,PACMA,0
24-047-1-001-A,C.Bierzo - BEX,0
24-047-1-001-A,PCAS-TC-Recortes Cero,0
24-047-1-001-A,PCTE,0
24-047-1-001-B,UPL,77
24-047-1-001-B,PP,64
24-047-1-001-B,PSOE,31
24-047-1-001-B,VOX,19
24-047-1-001-B,PODEMOS-IU-AV,2
24-047-1-001-B,PREPAL,1
24-047-1-001-B,Cs,0
24-047-1-001-B,PACMA,0
24-047-1-001-B,C.Bierzo - BEX,0
24-047-1-001-B,PCAS-TC-Recortes Cero,0
24-047-1-001-B,PCTE,0
24-049-1-001-A,PSOE,154
24-049-1-001-A,PP,148
24-049-1-001-A,VOX,48
24-049-1-001-A,PODEMOS-IU-AV,23
24-049-1-001-A,UPL,14
24-049-1-001-A,C.Bierzo - BEX,7
24-049-1-001-A,Cs,5
24-049-1-001-A,PACMA,2
24-049-1-001-A,PCAS-TC-Recortes Cero,0
24-049-1-001-A,PREPAL,0
24-049-1-001-A,PCTE,0
24-049-1-001-B,PSOE,175
24-049-1-001-B,PP,103
24-049-1-001-B,VOX,51
24-049-1-001-B,PODEMOS-IU-AV,28
24-049-1-001-B,UPL,24
24-049-1-001-B,C.Bierzo - BEX,10
24-049-1-001-B,Cs,7
24-049-1-001-B,PACMA,2
24-049-1-001-B,PCAS-TC-Recortes Cero,1
24-049-1-001-B,PCTE,0
24-049-1-001-B,PREPAL,0
24-050-1-001-U,PSOE,20
24-050-1-001-U,PP,18
24-050-1-001-U,VOX,17
24-050-1-001-U,UPL,9
24-050-1-001-U,C.Bierzo - BEX,0
24-050-1-001-U,PCAS-TC-Recortes Cero,0
24-050-1-001-U,PODEMOS-IU-AV,0
24-050-1-001-U,PCTE,0
24-050-1-001-U,PREPAL,0
24-050-1-001-U,PACMA,0
24-050-1-001-U,Cs,0
24-051-1-001-U,PP,93
24-051-1-001-U,PSOE,52
24-051-1-001-U,UPL,44
24-051-1-001-U,VOX,27
24-051-1-001-U,PODEMOS-IU-AV,10
24-051-1-001-U,Cs,4
24-051-1-001-U,PACMA,3
24-051-1-001-U,PCAS-TC-Recortes Cero,0
24-051-1-001-U,PCTE,0
24-051-1-001-U,PREPAL,0
24-051-1-001-U,C.Bierzo - BEX,0
24-052-1-001-U,PSOE,32
24-052-1-001-U,PP,21
24-052-1-001-U,UPL,12
24-052-1-001-U,VOX,10
24-052-1-001-U,PODEMOS-IU-AV,6
24-052-1-001-U,PCAS-TC-Recortes Cero,0
24-052-1-001-U,PACMA,0
24-052-1-001-U,PREPAL,0
24-052-1-001-U,Cs,0
24-052-1-001-U,C.Bierzo - BEX,0
24-052-1-001-U,PCTE,0
24-053-1-001-U,PP,91
24-053-1-001-U,UPL,41
24-053-1-001-U,VOX,39
24-053-1-001-U,PSOE,36
24-053-1-001-U,Cs,5
24-053-1-001-U,PODEMOS-IU-AV,4
24-053-1-001-U,PREPAL,1
24-053-1-001-U,PACMA,1
24-053-1-001-U,PCAS-TC-Recortes Cero,0
24-053-1-001-U,C.Bierzo - BEX,0
24-053-1-001-U,PCTE,0
24-054-1-001-U,PP,97
24-054-1-001-U,VOX,51
24-054-1-001-U,PSOE,46
24-054-1-001-U,UPL,36
24-054-1-001-U,Cs,8
24-054-1-001-U,PODEMOS-IU-AV,2
24-054-1-001-U,PCTE,0
24-054-1-001-U,PREPAL,0
24-054-1-001-U,PACMA,0
24-054-1-001-U,PCAS-TC-Recortes Cero,0
24-054-1-001-U,C.Bierzo - BEX,0
24-055-1-001-A,PP,76
24-055-1-001-A,UPL,64
24-055-1-001-A,PSOE,51
24-055-1-001-A,VOX,24
24-055-1-001-A,Cs,5
24-055-1-001-A,PREPAL,0
24-055-1-001-A,PACMA,0
24-055-1-001-A,PCTE,0
24-055-1-001-A,PCAS-TC-Recortes Cero,0
24-055-1-001-A,C.Bierzo - BEX,0
24-055-1-001-A,PODEMOS-IU-AV,0
24-055-1-001-B,PP,56
24-055-1-001-B,PSOE,54
24-055-1-001-B,UPL,51
24-055-1-001-B,VOX,47
24-055-1-001-B,PODEMOS-IU-AV,11
24-055-1-001-B,PCAS-TC-Recortes Cero,1
24-055-1-001-B,Cs,0
24-055-1-001-B,C.Bierzo - BEX,0
24-055-1-001-B,PCTE,0
24-055-1-001-B,PACMA,0
24-055-1-001-B,PREPAL,0
24-056-1-001-A,UPL,158
24-056-1-001-A,PSOE,79
24-056-1-001-A,PP,72
24-056-1-001-A,VOX,44
24-056-1-001-A,PODEMOS-IU-AV,13
24-056-1-001-A,Cs,4
24-056-1-001-A,PCAS-TC-Recortes Cero,0
24-056-1-001-A,PCTE,0
24-056-1-001-A,PREPAL,0
24-056-1-001-A,PACMA,0
24-056-1-001-A,C.Bierzo - BEX,0
24-056-1-001-B,UPL,155
24-056-1-001-B,PSOE,88
24-056-1-001-B,PP,47
24-056-1-001-B,VOX,37
24-056-1-001-B,PODEMOS-IU-AV,8
24-056-1-001-B,PACMA,3
24-056-1-001-B,Cs,3
24-056-1-001-B,PCAS-TC-Recortes Cero,0
24-056-1-001-B,C.Bierzo - BEX,0
24-056-1-001-B,PREPAL,0
24-056-1-001-B,PCTE,0
24-056-1-002-A,UPL,214
24-056-1-002-A,PSOE,113
24-056-1-002-A,PP,67
24-056-1-002-A,VOX,45
24-056-1-002-A,Cs,13
24-056-1-002-A,PODEMOS-IU-AV,11
24-056-1-002-A,PREPAL,0
24-056-1-002-A,C.Bierzo - BEX,0
24-056-1-002-A,PCAS-TC-Recortes Cero,0
24-056-1-002-A,PACMA,0
24-056-1-002-A,PCTE,0
24-056-1-002-B,UPL,63
24-056-1-002-B,PSOE,46
24-056-1-002-B,PP,24
24-056-1-002-B,VOX,21
24-056-1-002-B,PODEMOS-IU-AV,8
24-056-1-002-B,Cs,2
24-056-1-002-B,PREPAL,1
24-056-1-002-B,PACMA,1
24-056-1-002-B,C.Bierzo - BEX,0
24-056-1-002-B,PCAS-TC-Recortes Cero,0
24-056-1-002-B,PCTE,0
24-056-1-002-C,UPL,103
24-056-1-002-C,PP,74
24-056-1-002-C,PSOE,47
24-056-1-002-C,VOX,19
24-056-1-002-C,Cs,5
24-056-1-002-C,PODEMOS-IU-AV,4
24-056-1-002-C,PCAS-TC-Recortes Cero,1
24-056-1-002-C,PREPAL,0
24-056-1-002-C,C.Bierzo - BEX,0
24-056-1-002-C,PACMA,0
24-056-1-002-C,PCTE,0
24-057-1-001-A,PP,65
24-057-1-001-A,PSOE,40
24-057-1-001-A,VOX,27
24-057-1-001-A,PODEMOS-IU-AV,15
24-057-1-001-A,C.Bierzo - BEX,10
24-057-1-001-A,UPL,5
24-057-1-001-A,Cs,5
24-057-1-001-A,PREPAL,0
24-057-1-001-A,PACMA,0
24-057-1-001-A,PCAS-TC-Recortes Cero,0
24-057-1-001-A,PCTE,0
24-057-1-001-B,PSOE,107
24-057-1-001-B,PP,68
24-057-1-001-B,VOX,40
24-057-1-001-B,C.Bierzo - BEX,22
24-057-1-001-B,PODEMOS-IU-AV,10
24-057-1-001-B,UPL,9
24-057-1-001-B,Cs,5
24-057-1-001-B,PACMA,3
24-057-1-001-B,PCTE,2
24-057-1-001-B,PREPAL,0
24-057-1-001-B,PCAS-TC-Recortes Cero,0
24-057-1-001-C,PSOE,155
24-057-1-001-C,PP,89
24-057-1-001-C,VOX,33
24-057-1-001-C,Cs,13
24-057-1-001-C,UPL,11
24-057-1-001-C,PODEMOS-IU-AV,10
24-057-1-001-C,C.Bierzo - BEX,6
24-057-1-001-C,PCAS-TC-Recortes Cero,1
24-057-1-001-C,PCTE,0
24-057-1-001-C,PREPAL,0
24-057-1-001-C,PACMA,0
24-058-1-001-U,PP,35
24-058-1-001-U,PSOE,22
24-058-1-001-U,UPL,20
24-058-1-001-U,VOX,18
24-058-1-001-U,PODEMOS-IU-AV,2
24-058-1-001-U,PCTE,0
24-058-1-001-U,C.Bierzo - BEX,0
24-058-1-001-U,Cs,0
24-058-1-001-U,PACMA,0
24-058-1-001-U,PCAS-TC-Recortes Cero,0
24-058-1-001-U,PREPAL,0
24-059-1-001-U,PSOE,238
24-059-1-001-U,PP,108
24-059-1-001-U,VOX,37
24-059-1-001-U,PODEMOS-IU-AV,23
24-059-1-001-U,UPL,8
24-059-1-001-U,C.Bierzo - BEX,4
24-059-1-001-U,PCTE,2
24-059-1-001-U,PCAS-TC-Recortes Cero,0
24-059-1-001-U,PACMA,0
24-059-1-001-U,PREPAL,0
24-059-1-001-U,Cs,0
24-060-1-001-U,UPL,99
24-060-1-001-U,PP,73
24-060-1-001-U,PSOE,66
24-060-1-001-U,VOX,32
24-060-1-001-U,PODEMOS-IU-AV,12
24-060-1-001-U,Cs,3
24-060-1-001-U,PREPAL,1
24-060-1-001-U,PCTE,0
24-060-1-001-U,PCAS-TC-Recortes Cero,0
24-060-1-001-U,PACMA,0
24-060-1-001-U,C.Bierzo - BEX,0
24-061-1-001-A,PSOE,108
24-061-1-001-A,UPL,105
24-061-1-001-A,PP,81
24-061-1-001-A,VOX,58
24-061-1-001-A,PODEMOS-IU-AV,17
24-061-1-001-A,Cs,11
24-061-1-001-A,PCTE,3
24-061-1-001-A,PACMA,1
24-061-1-001-A,C.Bierzo - BEX,0
24-061-1-001-A,PREPAL,0
24-061-1-001-A,PCAS-TC-Recortes Cero,0
24-061-1-001-B,UPL,173
24-061-1-001-B,VOX,97
24-061-1-001-B,PP,88
24-061-1-001-B,PSOE,70
24-061-1-001-B,PODEMOS-IU-AV,15
24-061-1-001-B,PACMA,4
24-061-1-001-B,Cs,4
24-061-1-001-B,PREPAL,1
24-061-1-001-B,C.Bierzo - BEX,0
24-061-1-001-B,PCTE,0
24-061-1-001-B,PCAS-TC-Recortes Cero,0
24-061-1-001-C,UPL,81
24-061-1-001-C,PSOE,53
24-061-1-001-C,PP,49
24-061-1-001-C,VOX,35
24-061-1-001-C,PODEMOS-IU-AV,12
24-061-1-001-C,Cs,6
24-061-1-001-C,C.Bierzo - BEX,0
24-061-1-001-C,PCTE,0
24-061-1-001-C,PACMA,0
24-061-1-001-C,PREPAL,0
24-061-1-001-C,PCAS-TC-Recortes Cero,0
24-062-1-001-U,UPL,24
24-062-1-001-U,PP,18
24-062-1-001-U,PSOE,15
24-062-1-001-U,VOX,13
24-062-1-001-U,PODEMOS-IU-AV,6
24-062-1-001-U,PACMA,1
24-062-1-001-U,PCTE,0
24-062-1-001-U,PCAS-TC-Recortes Cero,0
24-062-1-001-U,C.Bierzo - BEX,0
24-062-1-001-U,PREPAL,0
24-062-1-001-U,Cs,0
24-063-1-001-U,UPL,89
24-063-1-001-U,PP,49
24-063-1-001-U,VOX,42
24-063-1-001-U,PSOE,25
24-063-1-001-U,Cs,8
24-063-1-001-U,PODEMOS-IU-AV,6
24-063-1-001-U,PCTE,1
24-063-1-001-U,PREPAL,0
24-063-1-001-U,PACMA,0
24-063-1-001-U,PCAS-TC-Recortes Cero,0
24-063-1-001-U,C.Bierzo - BEX,0
24-064-1-001-A,PSOE,162
24-064-1-001-A,PP,93
24-064-1-001-A,VOX,58
24-064-1-001-A,PODEMOS-IU-AV,34
24-064-1-001-A,C.Bierzo - BEX,15
24-064-1-001-A,Cs,13
24-064-1-001-A,UPL,5
24-064-1-001-A,PACMA,2
24-064-1-001-A,PREPAL,0
24-064-1-001-A,PCAS-TC-Recortes Cero,0
24-064-1-001-A,PCTE,0
24-064-1-001-B,PSOE,144
24-064-1-001-B,PP,72
24-064-1-001-B,VOX,50
24-064-1-001-B,PODEMOS-IU-AV,26
24-064-1-001-B,Cs,12
24-064-1-001-B,C.Bierzo - BEX,11
24-064-1-001-B,UPL,7
24-064-1-001-B,PACMA,0
24-064-1-001-B,PREPAL,0
24-064-1-001-B,PCTE,0
24-064-1-001-B,PCAS-TC-Recortes Cero,0
24-064-1-001-C,PSOE,71
24-064-1-001-C,PP,33
24-064-1-001-C,PODEMOS-IU-AV,20
24-064-1-001-C,VOX,7
24-064-1-001-C,UPL,5
24-064-1-001-C,C.Bierzo - BEX,3
24-064-1-001-C,PCTE,2
24-064-1-001-C,Cs,1
24-064-1-001-C,PACMA,1
24-064-1-001-C,PCAS-TC-Recortes Cero,0
24-064-1-001-C,PREPAL,0
24-065-1-001-A,UPL,88
24-065-1-001-A,PSOE,71
24-065-1-001-A,PP,46
24-065-1-001-A,VOX,20
24-065-1-001-A,PODEMOS-IU-AV,8
24-065-1-001-A,Cs,3
24-065-1-001-A,PACMA,2
24-065-1-001-A,C.Bierzo - BEX,0
24-065-1-001-A,PCTE,0
24-065-1-001-A,PCAS-TC-Recortes Cero,0
24-065-1-001-A,PREPAL,0
24-065-1-001-B,UPL,90
24-065-1-001-B,PSOE,68
24-065-1-001-B,VOX,48
24-065-1-001-B,PP,46
24-065-1-001-B,PODEMOS-IU-AV,14
24-065-1-001-B,PACMA,4
24-065-1-001-B,Cs,2
24-065-1-001-B,PREPAL,1
24-065-1-001-B,C.Bierzo - BEX,1
24-065-1-001-B,PCAS-TC-Recortes Cero,0
24-065-1-001-B,PCTE,0
24-065-1-001-C,UPL,138
24-065-1-001-C,PSOE,115
24-065-1-001-C,PP,97
24-065-1-001-C,VOX,89
24-065-1-001-C,PODEMOS-IU-AV,19
24-065-1-001-C,Cs,8
24-065-1-001-C,PACMA,3
24-065-1-001-C,PCTE,2
24-065-1-001-C,PREPAL,1
24-065-1-001-C,C.Bierzo - BEX,1
24-065-1-001-C,PCAS-TC-Recortes Cero,0
24-065-1-002-U,PP,116
24-065-1-002-U,UPL,84
24-065-1-002-U,VOX,75
24-065-1-002-U,PSOE,59
24-065-1-002-U,PODEMOS-IU-AV,10
24-065-1-002-U,Cs,4
24-065-1-002-U,PACMA,2
24-065-1-002-U,PCTE,1
24-065-1-002-U,PREPAL,1
24-065-1-002-U,PCAS-TC-Recortes Cero,0
24-065-1-002-U,C.Bierzo - BEX,0
24-066-1-001-U,PP,93
24-066-1-001-U,UPL,48
24-066-1-001-U,PSOE,42
24-066-1-001-U,VOX,36
24-066-1-001-U,Cs,6
24-066-1-001-U,PODEMOS-IU-AV,6
24-066-1-001-U,PREPAL,4
24-066-1-001-U,PCTE,1
24-066-1-001-U,PCAS-TC-Recortes Cero,0
24-066-1-001-U,PACMA,0
24-066-1-001-U,C.Bierzo - BEX,0
24-067-1-001-U,PP,167
24-067-1-001-U,VOX,28
24-067-1-001-U,PSOE,26
24-067-1-001-U,UPL,10
24-067-1-001-U,PODEMOS-IU-AV,2
24-067-1-001-U,Cs,1
24-067-1-001-U,C.Bierzo - BEX,0
24-067-1-001-U,PCTE,0
24-067-1-001-U,PCAS-TC-Recortes Cero,0
24-067-1-001-U,PACMA,0
24-067-1-001-U,PREPAL,0
24-068-1-001-U,PSOE,112
24-068-1-001-U,UPL,92
24-068-1-001-U,PP,40
24-068-1-001-U,VOX,24
24-068-1-001-U,PODEMOS-IU-AV,8
24-068-1-001-U,Cs,3
24-068-1-001-U,C.Bierzo - BEX,2
24-068-1-001-U,PCAS-TC-Recortes Cero,1
24-068-1-001-U,PREPAL,0
24-068-1-001-U,PACMA,0
24-068-1-001-U,PCTE,0
24-069-1-001-U,PP,17
24-069-1-001-U,VOX,4
24-069-1-001-U,PCAS-TC-Recortes Cero,0
24-069-1-001-U,PCTE,0
24-069-1-001-U,PODEMOS-IU-AV,0
24-069-1-001-U,Cs,0
24-069-1-001-U,PREPAL,0
24-069-1-001-U,PSOE,0
24-069-1-001-U,UPL,0
24-069-1-001-U,PACMA,0
24-069-1-001-U,C.Bierzo - BEX,0
24-070-1-001-A,PSOE,224
24-070-1-001-A,PP,79
24-070-1-001-A,PODEMOS-IU-AV,37
24-070-1-001-A,VOX,34
24-070-1-001-A,C.Bierzo - BEX,15
24-070-1-001-A,UPL,14
24-070-1-001-A,Cs,8
24-070-1-001-A,PCTE,3
24-070-1-001-A,PCAS-TC-Recortes Cero,1
24-070-1-001-A,PREPAL,0
24-070-1-001-A,PACMA,0
24-070-1-001-B,PSOE,182
24-070-1-001-B,PP,72
24-070-1-001-B,PODEMOS-IU-AV,36
24-070-1-001-B,VOX,30
24-070-1-001-B,UPL,15
24-070-1-001-B,C.Bierzo - BEX,15
24-070-1-001-B,Cs,5
24-070-1-001-B,PACMA,4
24-070-1-001-B,PCTE,1
24-070-1-001-B,PCAS-TC-Recortes Cero,0
24-070-1-001-B,PREPAL,0
24-070-1-002-U,PSOE,295
24-070-1-002-U,PODEMOS-IU-AV,69
24-070-1-002-U,PP,53
24-070-1-002-U,VOX,42
24-070-1-002-U,UPL,19
24-070-1-002-U,C.Bierzo - BEX,15
24-070-1-002-U,Cs,6
24-070-1-002-U,PACMA,1
24-070-1-002-U,PCAS-TC-Recortes Cero,0
24-070-1-002-U,PCTE,0
24-070-1-002-U,PREPAL,0
24-070-1-003-U,PSOE,234
24-070-1-003-U,PP,92
24-070-1-003-U,VOX,48
24-070-1-003-U,PODEMOS-IU-AV,46
24-070-1-003-U,C.Bierzo - BEX,16
24-070-1-003-U,UPL,11
24-070-1-003-U,Cs,6
24-070-1-003-U,PCAS-TC-Recortes Cero,1
24-070-1-003-U,PCTE,1
24-070-1-003-U,PREPAL,0
24-070-1-003-U,PACMA,0
24-070-1-004-U,PSOE,225
24-070-1-004-U,PP,82
24-070-1-004-U,PODEMOS-IU-AV,51
24-070-1-004-U,VOX,32
24-070-1-004-U,UPL,22
24-070-1-004-U,C.Bierzo - BEX,9
24-070-1-004-U,Cs,6
24-070-1-004-U,PACMA,3
24-070-1-004-U,PREPAL,0
24-070-1-004-U,PCAS-TC-Recortes Cero,0
24-070-1-004-U,PCTE,0
24-071-1-001-A,PP,91
24-071-1-001-A,PSOE,77
24-071-1-001-A,VOX,39
24-071-1-001-A,PODEMOS-IU-AV,23
24-071-1-001-A,UPL,10
24-071-1-001-A,C.Bierzo - BEX,6
24-071-1-001-A,Cs,4
24-071-1-001-A,PCTE,0
24-071-1-001-A,PREPAL,0
24-071-1-001-A,PCAS-TC-Recortes Cero,0
24-071-1-001-A,PACMA,0
24-071-1-001-B,PSOE,80
24-071-1-001-B,PP,78
24-071-1-001-B,VOX,32
24-071-1-001-B,C.Bierzo - BEX,26
24-071-1-001-B,UPL,16
24-071-1-001-B,PODEMOS-IU-AV,16
24-071-1-001-B,Cs,3
24-071-1-001-B,PACMA,2
24-071-1-001-B,PCTE,1
24-071-1-001-B,PREPAL,0
24-071-1-001-B,PCAS-TC-Recortes Cero,0
24-073-1-001-U,PP,75
24-073-1-001-U,UPL,64
24-073-1-001-U,PSOE,63
24-073-1-001-U,VOX,44
24-073-1-001-U,PODEMOS-IU-AV,5
24-073-1-001-U,Cs,5
24-073-1-001-U,PACMA,1
24-073-1-001-U,PCTE,0
24-073-1-001-U,PCAS-TC-Recortes Cero,0
24-073-1-001-U,C.Bierzo - BEX,0
24-073-1-001-U,PREPAL,0
24-074-1-001-U,PP,33
24-074-1-001-U,PSOE,17
24-074-1-001-U,VOX,12
24-074-1-001-U,UPL,8
24-074-1-001-U,PCTE,0
24-074-1-001-U,PREPAL,0
24-074-1-001-U,PCAS-TC-Recortes Cero,0
24-074-1-001-U,PACMA,0
24-074-1-001-U,Cs,0
24-074-1-001-U,C.Bierzo - BEX,0
24-074-1-001-U,PODEMOS-IU-AV,0
24-076-1-001-A,PSOE,95
24-076-1-001-A,UPL,90
24-076-1-001-A,PP,64
24-076-1-001-A,VOX,57
24-076-1-001-A,PODEMOS-IU-AV,21
24-076-1-001-A,PACMA,4
24-076-1-001-A,Cs,4
24-076-1-001-A,PREPAL,1
24-076-1-001-A,PCTE,1
24-076-1-001-A,C.Bierzo - BEX,0
24-076-1-001-A,PCAS-TC-Recortes Cero,0
24-076-1-001-B,PSOE,76
24-076-1-001-B,UPL,64
24-076-1-001-B,VOX,50
24-076-1-001-B,PP,42
24-076-1-001-B,PODEMOS-IU-AV,22
24-076-1-001-B,Cs,8
24-076-1-001-B,PACMA,1
24-076-1-001-B,PREPAL,1
24-076-1-001-B,PCTE,0
24-076-1-001-B,PCAS-TC-Recortes Cero,0
24-076-1-001-B,C.Bierzo - BEX,0
24-076-1-001-C,UPL,70
24-076-1-001-C,VOX,65
24-076-1-001-C,PSOE,48
24-076-1-001-C,PP,23
24-076-1-001-C,PODEMOS-IU-AV,20
24-076-1-001-C,Cs,7
24-076-1-001-C,PACMA,3
24-076-1-001-C,PCAS-TC-Recortes Cero,0
24-076-1-001-C,C.Bierzo - BEX,0
24-076-1-001-C,PREPAL,0
24-076-1-001-C,PCTE,0
24-077-1-001-U,PP,59
24-077-1-001-U,PSOE,48
24-077-1-001-U,UPL,28
24-077-1-001-U,VOX,21
24-077-1-001-U,PODEMOS-IU-AV,1
24-077-1-001-U,PCTE,1
24-077-1-001-U,Cs,1
24-077-1-001-U,PCAS-TC-Recortes Cero,0
24-077-1-001-U,PREPAL,0
24-077-1-001-U,C.Bierzo - BEX,0
24-077-1-001-U,PACMA,0
24-078-1-001-U,PSOE,59
24-078-1-001-U,PP,59
24-078-1-001-U,VOX,26
24-078-1-001-U,UPL,25
24-078-1-001-U,Cs,4
24-078-1-001-U,PODEMOS-IU-AV,2
24-078-1-001-U,PCAS-TC-Recortes Cero,0
24-078-1-001-U,PREPAL,0
24-078-1-001-U,PACMA,0
24-078-1-001-U,C.Bierzo - BEX,0
24-078-1-001-U,PCTE,0
24-079-1-001-A,UPL,57
24-079-1-001-A,PSOE,50
24-079-1-001-A,PP,44
24-079-1-001-A,VOX,39
24-079-1-001-A,PODEMOS-IU-AV,11
24-079-1-001-A,Cs,2
24-079-1-001-A,PCTE,1
24-079-1-001-A,PACMA,0
24-079-1-001-A,PREPAL,0
24-079-1-001-A,C.Bierzo - BEX,0
24-079-1-001-A,PCAS-TC-Recortes Cero,0
24-079-1-001-B,PP,61
24-079-1-001-B,VOX,42
24-079-1-001-B,UPL,29
24-079-1-001-B,PSOE,23
24-079-1-001-B,PODEMOS-IU-AV,4
24-079-1-001-B,Cs,3
24-079-1-001-B,PACMA,0
24-079-1-001-B,PREPAL,0
24-079-1-001-B,PCTE,0
24-079-1-001-B,C.Bierzo - BEX,0
24-079-1-001-B,PCAS-TC-Recortes Cero,0
24-079-1-001-C,PP,42
24-079-1-001-C,UPL,40
24-079-1-001-C,PSOE,34
24-079-1-001-C,VOX,27
24-079-1-001-C,PODEMOS-IU-AV,4
24-079-1-001-C,Cs,4
24-079-1-001-C,PREPAL,1
24-079-1-001-C,PACMA,0
24-079-1-001-C,C.Bierzo - BEX,0
24-079-1-001-C,PCTE,0
24-079-1-001-C,PCAS-TC-Recortes Cero,0
24-080-1-001-U,PP,44
24-080-1-001-U,PSOE,35
24-080-1-001-U,UPL,26
24-080-1-001-U,VOX,16
24-080-1-001-U,PODEMOS-IU-AV,4
24-080-1-001-U,PCAS-TC-Recortes Cero,2
24-080-1-001-U,Cs,1
24-080-1-001-U,C.Bierzo - BEX,0
24-080-1-001-U,PCTE,0
24-080-1-001-U,PACMA,0
24-080-1-001-U,PREPAL,0
24-081-1-001-U,PP,25
24-081-1-001-U,VOX,17
24-081-1-001-U,PSOE,10
24-081-1-001-U,UPL,2
24-081-1-001-U,PREPAL,1
24-081-1-001-U,PCTE,0
24-081-1-001-U,PCAS-TC-Recortes Cero,0
24-081-1-001-U,PACMA,0
24-081-1-001-U,Cs,0
24-081-1-001-U,C.Bierzo - BEX,0
24-081-1-001-U,PODEMOS-IU-AV,0
24-082-1-001-U,PSOE,210
24-082-1-001-U,UPL,122
24-082-1-001-U,PP,117
24-082-1-001-U,VOX,79
24-082-1-001-U,PODEMOS-IU-AV,34
24-082-1-001-U,Cs,8
24-082-1-001-U,PREPAL,2
24-082-1-001-U,PCTE,0
24-082-1-001-U,C.Bierzo - BEX,0
24-082-1-001-U,PACMA,0
24-082-1-001-U,PCAS-TC-Recortes Cero,0
24-083-1-001-A,PSOE,41
24-083-1-001-A,UPL,25
24-083-1-001-A,VOX,25
24-083-1-001-A,PP,25
24-083-1-001-A,PODEMOS-IU-AV,7
24-083-1-001-A,C.Bierzo - BEX,3
24-083-1-001-A,PACMA,1
24-083-1-001-A,PREPAL,1
24-083-1-001-A,PCTE,0
24-083-1-001-A,Cs,0
24-083-1-001-A,PCAS-TC-Recortes Cero,0
24-083-1-001-B,PSOE,48
24-083-1-001-B,PP,43
24-083-1-001-B,VOX,20
24-083-1-001-B,UPL,12
24-083-1-001-B,C.Bierzo - BEX,3
24-083-1-001-B,Cs,3
24-083-1-001-B,PACMA,1
24-083-1-001-B,PODEMOS-IU-AV,0
24-083-1-001-B,PREPAL,0
24-083-1-001-B,PCTE,0
24-083-1-001-B,PCAS-TC-Recortes Cero,0
24-083-1-001-C,PSOE,96
24-083-1-001-C,VOX,22
24-083-1-001-C,PP,20
24-083-1-001-C,PODEMOS-IU-AV,9
24-083-1-001-C,UPL,6
24-083-1-001-C,PACMA,2
24-083-1-001-C,Cs,1
24-083-1-001-C,PREPAL,0
24-083-1-001-C,C.Bierzo - BEX,0
24-083-1-001-C,PCTE,0
24-083-1-001-C,PCAS-TC-Recortes Cero,0
24-083-1-001-D,PSOE,95
24-083-1-001-D,UPL,30
24-083-1-001-D,PP,23
24-083-1-001-D,VOX,20
24-083-1-001-D,PODEMOS-IU-AV,8
24-083-1-001-D,Cs,3
24-083-1-001-D,C.Bierzo - BEX,3
24-083-1-001-D,PREPAL,0
24-083-1-001-D,PCTE,0
24-083-1-001-D,PACMA,0
24-083-1-001-D,PCAS-TC-Recortes Cero,0
24-084-1-001-U,PP,38
24-084-1-001-U,PSOE,32
24-084-1-001-U,UPL,10
24-084-1-001-U,VOX,4
24-084-1-001-U,Cs,4
24-084-1-001-U,PODEMOS-IU-AV,1
24-084-1-001-U,C.Bierzo - BEX,0
24-084-1-001-U,PCTE,0
24-084-1-001-U,PCAS-TC-Recortes Cero,0
24-084-1-001-U,PACMA,0
24-084-1-001-U,PREPAL,0
24-086-1-001-U,PP,66
24-086-1-001-U,PSOE,42
24-086-1-001-U,VOX,29
24-086-1-001-U,UPL,24
24-086-1-001-U,Cs,2
24-086-1-001-U,PODEMOS-IU-AV,1
24-086-1-001-U,PREPAL,0
24-086-1-001-U,PCTE,0
24-086-1-001-U,PCAS-TC-Recortes Cero,0
24-086-1-001-U,PACMA,0
24-086-1-001-U,C.Bierzo - BEX,0
24-087-1-001-U,PP,146
24-087-1-001-U,UPL,110
24-087-1-001-U,VOX,76
24-087-1-001-U,PSOE,28
24-087-1-001-U,PODEMOS-IU-AV,7
24-087-1-001-U,Cs,3
24-087-1-001-U,PREPAL,2
24-087-1-001-U,PCAS-TC-Recortes Cero,0
24-087-1-001-U,PACMA,0
24-087-1-001-U,C.Bierzo - BEX,0
24-087-1-001-U,PCTE,0
24-088-1-001-A,PP,111
24-088-1-001-A,UPL,81
24-088-1-001-A,PSOE,69
24-088-1-001-A,VOX,39
24-088-1-001-A,PODEMOS-IU-AV,9
24-088-1-001-A,Cs,8
24-088-1-001-A,PACMA,4
24-088-1-001-A,PCAS-TC-Recortes Cero,0
